School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP CODE,School Type,Personnel Expenditures State Local Per Student,Non-Personnel Expenditures State Local Per Student,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - State/Local Funds,Total Expenditures Federal Per Student,Total Expenditures Per Student
20232024,056,JEFFERSON,275,Jefferson County,105,Ballard High,275105,056275105,210299000695,GLEC,909,A1,"11,830","3,796",444,"1,870","15,626","2,314","17,940"
20232024,056,JEFFERSON,275,Jefferson County,106,Johnsontown Road Elementary,275106,056275106,210299000696,GLEC,909,A1,"14,867","3,512","1,247","1,678","18,379","2,925","21,304"
20232024,056,JEFFERSON,275,Jefferson County,107,Luhr Elementary,275107,056275107,210299000697,GLEC,909,A1,"15,116","3,725","1,115","1,804","18,841","2,919","21,760"
20232024,056,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,275109,056275109,210299000699,GLEC,909,A1,"13,814","3,470",746,"1,575","17,284","2,321","19,605"
20232024,056,JEFFERSON,275,Jefferson County,110,Western Day Treatment,275110,056275110,210299001857,GLEC,909,A6,"29,498","3,521","1,875","1,724","33,019","3,599","36,617"
20232024,056,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,275115,056275115,210299000700,GLEC,909,A1,"16,246","3,699","1,043","1,679","19,945","2,722","22,666"
20232024,056,JEFFERSON,275,Jefferson County,116,Wellington Elementary,275116,056275116,210299000701,GLEC,909,A1,"16,292","3,995",668,"1,921","20,287","2,589","22,877"
20232024,056,JEFFERSON,275,Jefferson County,117,Wilt Elementary,275117,056275117,210299000702,GLEC,909,A1,"14,376","3,400","1,441","1,566","17,777","3,007","20,784"
20232024,056,JEFFERSON,275,Jefferson County,119,Crosby Middle,275119,056275119,210299000703,GLEC,909,A1,"13,070","3,551",534,"1,633","16,621","2,167","18,788"
20232024,056,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,275121,056275121,210299000704,GLEC,909,A1,"13,113","3,750","1,166","1,957","16,862","3,123","19,985"
20232024,056,JEFFERSON,275,Jefferson County,124,U of L PACT Program,275124,056275124,210299001935,GLEC,909,A3,"24,694","3,303",265,"1,511","27,997","1,776","29,774"
20232024,056,JEFFERSON,275,Jefferson County,126,Layne Elementary,275126,056275126,210299000706,GLEC,909,A1,"13,848","3,574","1,104","1,721","17,422","2,826","20,247"
20232024,056,JEFFERSON,275,Jefferson County,127,Auburndale Elementary,275127,056275127,210299000707,GLEC,909,A1,"13,895","3,867","1,372","1,936","17,762","3,307","21,070"
20232024,056,JEFFERSON,275,Jefferson County,128,Price Elementary,275128,056275128,210299000708,GLEC,909,A1,"16,420","3,748",934,"1,604","20,168","2,538","22,706"
20232024,056,JEFFERSON,275,Jefferson County,129,Breckinridge Metropolitan High,275129,056275129,210299001965,GLEC,909,A5,"53,278","4,533","3,115","1,873","57,811","4,987","62,798"
20232024,056,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary,275131,056275131,210299000710,GLEC,909,A1,"13,146","3,694",839,"1,843","16,840","2,682","19,522"
20232024,056,JEFFERSON,275,Jefferson County,133,Lassiter Middle,275133,056275133,210299000711,GLEC,909,A1,"14,157","3,566","1,167","1,753","17,723","2,920","20,643"
20232024,056,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,275134,056275134,210299000712,GLEC,909,A1,"15,237","3,706",973,"1,703","18,943","2,675","21,618"
20232024,056,JEFFERSON,275,Jefferson County,144,Stuart Academy,275144,056275144,210299001427,GLEC,909,A1,"15,144","3,866","1,274","2,068","19,010","3,342","22,352"
20232024,056,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,275145,056275145,210299000716,GLEC,909,A1,"13,501","3,578",928,"1,790","17,079","2,717","19,796"
20232024,056,JEFFERSON,275,Jefferson County,146,Lowe Elementary,275146,056275146,210299000717,GLEC,909,A1,"13,572","3,397",754,"1,618","16,969","2,371","19,340"
20232024,056,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,275147,056275147,210299000718,GLEC,909,A1,"14,770","4,089","1,898","2,000","18,859","3,898","22,757"
20232024,056,JEFFERSON,275,Jefferson County,149,Blake Elementary,275149,056275149,210299000719,GLEC,909,A1,"11,468","3,407",960,"1,658","14,875","2,618","17,493"
20232024,056,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,275155,056275155,210299002026,GLEC,909,A1,"15,573","4,380","1,067","1,936","19,952","3,003","22,955"
20232024,056,JEFFERSON,275,Jefferson County,156,Dunn Elementary,275156,056275156,210299000722,GLEC,909,A1,"14,885","3,338",521,"1,522","18,223","2,043","20,266"
20232024,056,JEFFERSON,275,Jefferson County,162,Kammerer Middle,275162,056275162,210299000724,GLEC,909,A1,"15,599","3,642",672,"1,577","19,240","2,250","21,490"
20232024,056,JEFFERSON,275,Jefferson County,163,Knight Middle,275163,056275163,210299000725,GLEC,909,A1,"14,169","3,585",728,"1,727","17,754","2,455","20,208"
20232024,056,JEFFERSON,275,Jefferson County,164,Conway Middle,275164,056275164,210299000726,GLEC,909,A1,"15,748","3,620","1,277","1,773","19,368","3,050","22,419"
20232024,056,JEFFERSON,275,Jefferson County,165,J. Graham Brown School,275165,056275165,210299002027,GLEC,909,A1,"15,285","3,935",446,"1,590","19,220","2,036","21,255"
20232024,056,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,275166,056275166,210299000727,GLEC,909,A1,"14,146","3,565",968,"1,728","17,712","2,697","20,408"
20232024,056,JEFFERSON,275,Jefferson County,167,Carrithers Middle,275167,056275167,210299000728,GLEC,909,A1,"14,643","3,568","1,343","1,708","18,211","3,051","21,262"
20232024,056,JEFFERSON,275,Jefferson County,175,Alex R. Kennedy Elementary,275175,056275175,210299002421,GLEC,909,A1,"15,484","3,891","1,331","1,615","19,375","2,947","22,322"
20232024,056,JEFFERSON,275,Jefferson County,179,Central High Magnet Career Academy,275179,056275179,210299000730,GLEC,909,A1,"14,578","3,953","1,034","1,949","18,531","2,983","21,514"
20232024,056,JEFFERSON,275,Jefferson County,182,Dr. William H. Perry Elementary School,275182,056275182,210299000731,GLEC,909,A1,"16,727","4,532","1,199","2,231","21,259","3,431","24,690"
20232024,056,JEFFERSON,275,Jefferson County,183,Binet School,275183,056275183,210299000732,GLEC,909,A3,"132,309","7,883","8,540","2,401","140,192","10,941","151,133"
20232024,056,JEFFERSON,275,Jefferson County,185,Atkinson Academy,275185,056275185,210299000733,GLEC,909,A1,"17,619","3,907","1,099","1,706","21,526","2,805","24,331"
20232024,056,JEFFERSON,275,Jefferson County,186,Newcomer Academy,275186,056275186,210299002180,GLEC,909,A5,"15,126","3,478","1,059","1,747","18,604","2,806","21,410"
20232024,056,JEFFERSON,275,Jefferson County,191,W.E.B. DuBois Academy,275191,056275191,210299002458,GLEC,909,A5,"20,045","4,923","1,436","2,358","24,967","3,794","28,762"
20232024,056,JEFFERSON,275,Jefferson County,193,Mary Jo and William MacDonald Maryhurst,275193,056275193,210299001492,GLEC,909,A6,"43,614","5,029","2,494","3,170","48,643","5,664","54,307"
20232024,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,GLEC,909,A1,"11,846","3,669",542,"1,681","15,515","2,223","17,738"
20232024,056,JEFFERSON,275,Jefferson County,201,The Phoenix School of Discovery,275201,056275201,210299002121,GLEC,909,A5,"25,460","3,509","1,736","1,641","28,969","3,377","32,346"
20232024,056,JEFFERSON,275,Jefferson County,202,Minor Daniels Academy,275202,056275202,210299002412,GLEC,909,A5,"29,950","3,762","1,686","1,669","33,711","3,354","37,065"
20232024,056,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,056275211,210299002197,GLEC,909,A1,"12,741","3,408",584,"1,525","16,148","2,109","18,257"
20232024,056,JEFFERSON,275,Jefferson County,212,Farmer Elementary,275212,056275212,210299002187,GLEC,909,A1,"13,261","3,414",684,"1,531","16,676","2,215","18,891"
20232024,056,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,056275219,210299002190,GLEC,909,A1,"12,624","3,681",817,"1,786","16,305","2,603","18,908"
20232024,056,JEFFERSON,275,Jefferson County,220,Bellewood,275220,056275220,210299002394,GLEC,909,A6,"25,851","10,532","3,570","8,399","36,383","11,968","48,352"
20232024,056,JEFFERSON,275,Jefferson County,221,Brooklawn,275221,056275221,210299002399,GLEC,909,A6,"38,830","5,712","2,676","3,542","44,542","6,219","50,760"
20232024,056,JEFFERSON,275,Jefferson County,222,Westport Early Childhood Center,275222,056275222,210299002499,GLEC,909,A4,"17,304","4,156","4,462","2,492","21,460","6,954","28,414"
20232024,056,JEFFERSON,275,Jefferson County,225,Bloom Elementary,275225,056275225,210299000737,GLEC,909,A1,"14,152","3,281",514,"1,525","17,433","2,039","19,472"
20232024,056,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,275240,056275240,210299000739,GLEC,909,A1,"21,017","4,525","1,425","2,154","25,542","3,579","29,121"
20232024,056,JEFFERSON,275,Jefferson County,243,Byck Elementary,275243,056275243,210299000740,GLEC,909,A1,"21,758","4,353","2,042","1,951","26,111","3,994","30,104"
20232024,056,JEFFERSON,275,Jefferson County,250,Field Elementary,275250,056275250,210299000741,GLEC,909,A1,"15,488","3,497",516,"1,544","18,985","2,060","21,046"
20232024,056,JEFFERSON,275,Jefferson County,255,Echo Trail Middle School,275255,056275255,210299002570,GLEC,909,A1,"23,209","8,572",714,"1,960","31,781","2,675","34,456"
20232024,056,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,275260,056275260,210299000742,GLEC,909,A1,"14,557","3,606",718,"1,732","18,163","2,450","20,613"
20232024,056,JEFFERSON,275,Jefferson County,270,Foster Traditional Academy,275270,056275270,210299000745,GLEC,909,A1,"17,911","3,881","2,068","2,115","21,792","4,183","25,974"
20232024,056,JEFFERSON,275,Jefferson County,290,Frayser Elementary,275290,056275290,210299000747,GLEC,909,A1,"19,478","3,960","2,125","1,976","23,438","4,102","27,540"
20232024,056,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary,275300,056275300,210299000748,GLEC,909,A1,"14,212","4,268","2,019","2,210","18,480","4,230","22,710"
20232024,056,JEFFERSON,275,Jefferson County,320,Highland Middle,275320,056275320,210299000750,GLEC,909,A1,"15,159","3,540","1,129","1,574","18,700","2,703","21,403"
20232024,056,JEFFERSON,275,Jefferson County,323,Cochran Elementary,275323,056275323,210299000751,GLEC,909,A1,"17,147","3,844","1,475","1,672","20,990","3,147","24,137"
20232024,056,JEFFERSON,275,Jefferson County,325,Jacob Elementary,275325,056275325,210299000752,GLEC,909,A1,"16,649","3,897","1,780","1,865","20,547","3,645","24,192"
20232024,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000753,GLEC,909,A1,"16,116","4,060","1,193","2,106","20,177","3,299","23,476"
20232024,056,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,275340,056275340,210299000754,GLEC,909,A1,"13,038","3,663",646,"1,798","16,701","2,444","19,145"
20232024,056,JEFFERSON,275,Jefferson County,344,Gheens Early Childhood Center,275344,056275344,210299002571,GLEC,909,A4,0,0,0,0,0,0,0
20232024,056,JEFFERSON,275,Jefferson County,345,Thomas Jefferson Early Childhood Center,275345,056275345,210299002572,GLEC,909,A4,"5,852","3,990","1,069","2,329","9,842","3,397","13,240"
20232024,056,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,275371,056275371,210299002430,GLEC,909,A1,"14,194","3,387","1,441","1,578","17,582","3,019","20,601"
20232024,056,JEFFERSON,275,Jefferson County,374,Young Elementary,275374,056275374,210299000757,GLEC,909,A1,"24,965","3,534","2,297","1,595","28,499","3,892","32,391"
20232024,056,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,275396,056275396,210299000760,GLEC,909,A1,"12,968","3,558",412,"1,689","16,525","2,101","18,626"
20232024,056,JEFFERSON,275,Jefferson County,406,Dr. J. Blaine Hudson Middle School,275406,056275406,210299002573,GLEC,909,A1,"24,561","15,548",740,"2,039","40,110","2,780","42,889"
20232024,056,JEFFERSON,275,Jefferson County,432,King Elementary,275432,056275432,210299000762,GLEC,909,A1,"20,509","4,927","2,222","2,118","25,436","4,340","29,776"
20232024,056,JEFFERSON,275,Jefferson County,435,Noe Middle,275435,056275435,210299000763,GLEC,909,A1,"12,560","3,625",714,"1,769","16,184","2,483","18,667"
20232024,056,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,275440,056275440,210299000764,GLEC,909,A1,"15,376","4,483","1,265","2,466","19,860","3,731","23,590"
20232024,056,JEFFERSON,275,Jefferson County,456,Ackerly,275456,056275456,210299001859,GLEC,909,A6,"18,111","10,238",265,"8,133","28,349","8,398","36,748"
20232024,056,JEFFERSON,275,Jefferson County,458,Mary Ryan Academy,275458,056275458,210299001860,GLEC,909,A3,"61,792","3,362","8,411","1,571","65,154","9,982","75,137"
20232024,056,JEFFERSON,275,Jefferson County,463,Jefferson Regional Juvenile Detention Ce,275463,056275463,210299001082,GLEC,909,A6,0,0,0,0,0,0,0
20232024,056,JEFFERSON,275,Jefferson County,465,Heuser Hearing & Language Academy,275465,056275465,210299001941,GLEC,909,A3,"12,324","3,173","6,675","1,511","15,497","8,187","23,684"
20232024,056,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,275470,056275470,210299000769,GLEC,909,A1,"12,669","3,657","1,061","1,699","16,326","2,760","19,086"
20232024,056,JEFFERSON,275,Jefferson County,480,Maupin Elementary,275480,056275480,210299000770,GLEC,909,A1,"19,784","4,400","2,139","1,981","24,184","4,120","28,304"
20232024,056,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,056275500,210299000771,GLEC,909,A1,"20,096","4,246","1,292","1,738","24,342","3,030","27,372"
20232024,056,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,056275520,210299000772,GLEC,909,A1,"14,643","3,465",609,"1,573","18,107","2,182","20,290"
20232024,056,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,056275560,210299000775,GLEC,909,A1,"12,084","3,648","1,105","1,644","15,732","2,750","18,482"
20232024,056,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,056275580,210299000776,GLEC,909,A1,"16,795","3,903","1,435","1,978","20,698","3,413","24,111"
20232024,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,GLEC,909,A1,"17,218","7,175",975,"1,873","24,393","2,848","27,241"
20232024,056,JEFFERSON,275,Jefferson County,610,Shelby Academy,275610,056275610,210299000780,GLEC,909,A1,"19,577","4,245","1,849","2,274","23,822","4,123","27,946"
20232024,056,JEFFERSON,275,Jefferson County,620,Frederick Law Olmsted Academy North,275620,056275620,210299000781,GLEC,909,A1,"17,918","4,016","1,859","2,112","21,933","3,971","25,904"
20232024,056,JEFFERSON,275,Jefferson County,660,Coleridge-Taylor Montessori Elementary,275660,056275660,210299000783,GLEC,909,A1,"17,413","4,115","1,590","1,791","21,527","3,381","24,908"
20232024,056,JEFFERSON,275,Jefferson County,680,Carter Traditional Elementary,275680,056275680,210299000784,GLEC,909,A1,"13,164","3,382","1,340","1,647","16,546","2,987","19,534"
20232024,056,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,275710,056275710,210299000785,GLEC,909,A1,"14,408","3,711","1,151","1,932","18,119","3,083","21,202"
20232024,056,JEFFERSON,275,Jefferson County,720,Kennedy Elementary,275720,056275720,210299000786,GLEC,909,A1,"15,325","4,154","1,332","2,108","19,479","3,440","22,919"
20232024,056,JEFFERSON,275,Jefferson County,730,Frederick Law Olmsted Academy South,275730,056275730,210299001425,GLEC,909,A1,"17,610","4,560","1,239","2,301","22,170","3,540","25,710"
20232024,056,JEFFERSON,275,Jefferson County,768,Home of the Innocents Discovery,275768,056275768,210299001943,GLEC,909,A6,"22,793","5,219","3,273","3,011","28,012","6,284","34,296"
20232024,056,JEFFERSON,275,Jefferson County,769,Home of the Innocents School,275769,056275769,210299001946,GLEC,909,A6,"23,568","3,440","1,489","1,698","27,008","3,188","30,196"
20232024,056,JEFFERSON,275,Jefferson County,784,Peace Academy,275784,056275784,210299001613,GLEC,909,A6,"18,525","3,846",920,"2,060","22,372","2,980","25,352"
20232024,056,JEFFERSON,275,Jefferson County,800,Grace M. James Academy of Excellence,275800,056275800,210299002507,GLEC,909,A5,"17,800","4,625",908,"2,019","22,424","2,927","25,351"
20232024,056,JEFFERSON,275,Jefferson County,917,Churchill Park School,275917,056275917,210299000789,GLEC,909,A3,"81,585","5,403","7,116","2,139","86,988","9,255","96,243"
20232024,056,JEFFERSON,275,Jefferson County,919,George Unseld Early Childhood Center,275919,056275919,210299002376,GLEC,909,A4,"14,645","4,225","3,263","2,593","18,870","5,855","24,725"
20232024,056,JEFFERSON,275,Jefferson County,920,Ahrens Educational Resource Center,275920,056275920,210299001447,GLEC,909,A3,"43,569","3,439","11,686","1,511","47,008","13,197","60,206"
20232024,056,JEFFERSON,275,Jefferson County,951,Pathfinder School of Innovation,275951,056275951,210299001947,GLEC,909,A5,"14,530","3,453","2,191","1,570","17,982","3,761","21,743"
20232024,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,KVEC,904,A1,"10,251","4,354","3,765","2,421","14,605","6,186","26,971"
20232024,057,JESSAMINE,281,Jessamine County,018,Hattie C. Warner Elementary School,281018,057281018,210303000795,CKEC,901,A1,"11,055","1,734",909,472,"12,743","1,381","15,430"
20232024,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,CKEC,901,A1,"16,887","3,380",572,397,"20,220",969,"20,526"
20232024,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,CKEC,901,A1,"18,146","3,757",692,396,"21,857","1,087","22,288"
20232024,057,JESSAMINE,281,Jessamine County,022,Jessamine Early Learning Village,281022,057281022,210303001899,CKEC,901,A1,"15,973","2,330","1,891",421,"18,257","2,312","21,728"
20232024,057,JESSAMINE,281,Jessamine County,023,The Providence School,281023,057281023,210303001900,CKEC,901,A5,,,,,,,
20232024,057,JESSAMINE,281,Jessamine County,024,Jessamine Career and Technology Center,281024,057281024,210303002028,CKEC,901,A2,,,,,,,
20232024,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000797,CKEC,901,A1,"10,026","1,775",777,394,"11,754","1,170","14,167"
20232024,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303001110,CKEC,901,A1,"9,873","1,740",595,373,"11,567",968,"13,773"
20232024,057,JESSAMINE,281,Jessamine County,030,Ashgrove Academy,281030,057281030,210303002442,CKEC,901,A6,,,,,,,
20232024,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303002388,CKEC,901,A1,"11,004","1,887",955,444,"12,845","1,399","15,563"
20232024,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000798,CKEC,901,A1,"12,552","1,739","1,334",420,"14,245","1,754","17,271"
20232024,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000092,CKEC,901,A1,"11,093","1,503",796,379,"12,549","1,175","15,017"
20232024,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303001429,CKEC,901,A1,"11,658","1,650","1,240",487,"13,262","1,727","16,278"
20232024,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000799,CKEC,901,A1,"11,489","1,798","1,014",441,"13,241","1,455","15,986"
20232024,058,JOHNSON,285,Johnson County,050,Johnson County Eagle Academy,285050,058285050,210306001615,KEDC,903,A5,,,,,,,
20232024,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000800,KEDC,903,A1,"10,703","2,424","2,255","1,154","13,127","3,409","18,299"
20232024,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000692,KEDC,903,A1,"10,482","2,498","3,431","1,689","12,981","5,120","19,883"
20232024,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000801,KEDC,903,A1,"10,027","2,739","3,302","1,238","12,767","4,539","19,152"
20232024,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,A1,"11,422","4,047","1,460","1,175","15,469","2,635","41,924"
20232024,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000803,KEDC,903,A1,"8,814","2,238","2,918","1,292","11,052","4,210","17,001"
20232024,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000805,KEDC,903,A1,"8,972","2,203","2,592","1,219","11,174","3,811","16,763"
20232024,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000806,KEDC,903,A1,"9,495","2,610","3,356","1,102","12,104","4,457","18,321"
20232024,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000807,NKCES,905,A1,"1,341","1,223",743,480,"11,913","10,572","17,170"
20232024,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309001512,NKCES,905,A1,"1,429",960,527,433,"11,613","10,184","16,557"
20232024,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000809,NKCES,905,A1,"1,240","1,206",803,403,"10,975","9,735","16,154"
20232024,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,NKCES,905,A1,"1,954",596,250,345,"10,363","8,409","14,915"
20232024,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000812,NKCES,905,A1,"1,371","1,006",617,389,"11,124","9,754","16,034"
20232024,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000813,NKCES,905,A1,"1,372","1,065",652,413,"10,734","9,363","15,780"
20232024,059,KENTON,291,Kenton County,055,Northern Ky Youth Dev Center,291055,059291055,210309000814,NKCES,905,A6,,,,,,,
20232024,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000815,NKCES,905,A1,"1,486","1,524","1,086",439,"12,051","10,565","17,552"
20232024,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000816,NKCES,905,A1,"1,248","1,486","1,070",416,"11,363","10,115","16,944"
20232024,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000817,NKCES,905,A1,"1,451","1,269",830,439,"12,685","11,234","17,964"
20232024,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,NKCES,905,A1,"2,051",647,335,312,"10,472","8,421","15,078"
20232024,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000819,NKCES,905,A1,"1,426","1,178",731,447,"11,251","9,825","16,462"
20232024,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000820,NKCES,905,A1,"1,174",687,320,367,"9,824","8,650","14,481"
20232024,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000821,NKCES,905,A1,"1,422","1,143",730,413,"9,932","8,510","15,066"
20232024,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309001588,NKCES,905,A1,"1,446",827,458,369,"11,046","9,600","15,888"
20232024,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,NKCES,905,A1,"1,991",707,351,356,"11,360","9,369","16,040"
20232024,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309002420,NKCES,905,A1,"1,428","1,049",534,514,"10,938","9,510","15,962"
20232024,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000824,NKCES,905,A1,"1,249","1,102",720,382,"10,259","9,010","15,384"
20232024,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000826,KVEC,904,A1,"10,749","2,791","1,701","1,394","13,540","3,095","16,635"
20232024,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000830,KVEC,904,A1,"11,879","2,621","1,135","1,037","14,500","2,172","16,672"
20232024,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,KVEC,904,A1,"11,013","3,209","2,577","1,019","14,222","3,597","17,818"
20232024,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000834,KVEC,904,A1,"11,842","2,616","1,439","1,117","14,458","2,556","17,013"
20232024,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000835,KVEC,904,A1,"10,627","1,961","1,523","3,020","12,588","4,543","17,131"
20232024,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000836,KVEC,904,A1,"11,120","2,654","1,856","1,303","13,775","3,160","16,934"
20232024,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,KVEC,904,A1,"9,206","3,310","2,201","2,828","12,516","5,029","17,545"
20232024,061,KNOX,301,Knox County,015,Lynn Camp Elementary School,301015,061301015,210315002543,SESC,907,A1,"8,559","1,879","1,854",780,"10,438","2,634","13,072"
20232024,061,KNOX,301,Knox County,022,Knox Appalachian School,301022,061301022,210315001997,SESC,907,A6,,,,,,,
20232024,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315002029,SESC,907,A1,"10,804","2,244","2,498","1,112","13,047","3,610","16,657"
20232024,061,KNOX,301,Knox County,025,Lynn Camp Middle High School,301025,061301025,210315002544,SESC,907,A1,"10,460","3,871","4,040",964,"14,331","5,004","19,336"
20232024,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315002235,SESC,907,A1,"10,267","2,103","2,759",716,"12,370","3,475","15,846"
20232024,061,KNOX,301,Knox County,140,Knox County Day Treatment,301140,061301140,210315002357,SESC,907,A6,,,,,,,
20232024,061,KNOX,301,Knox County,150,Knox County Learning Academy,301150,061301150,210315000709,SESC,907,A6,,,,,,,
20232024,061,KNOX,301,Knox County,155,Knox Inspire Academy,301155,061301155,210315002449,SESC,907,A5,,,,,,,
20232024,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000842,SESC,907,A1,"11,292","3,046","3,331",847,"14,339","4,178","18,517"
20232024,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000843,SESC,907,A1,"11,217","2,537","2,263",854,"13,753","3,117","16,870"
20232024,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000844,SESC,907,A1,"10,140","2,476","2,829",694,"12,616","3,522","16,138"
20232024,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000846,SESC,907,A1,"10,996","2,055","2,797",744,"13,050","3,541","16,591"
20232024,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,SESC,907,A1,"9,288","3,333","2,596","1,064","12,621","3,660","16,281"
20232024,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000848,SESC,907,A1,"10,018","1,899","2,587",742,"11,917","3,330","15,247"
20232024,061,KNOX,301,Knox County,976,Knox County Career and Technical Center,301976,061301976,210315002545,SESC,907,A2,,,,,,,
20232024,062,LARUE,305,LaRue County,005,Preschool on College Street,305005,062305005,210318002512,GRREC,902,A4,,,,,,,
20232024,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318002044,GRREC,902,A1,"9,204","1,729",940,339,"10,933","1,279","12,611"
20232024,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000852,GRREC,902,A1,"9,845","1,702",911,411,"11,547","1,322","12,924"
20232024,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,GRREC,902,A1,"8,832","2,283",418,317,"11,114",735,"12,243"
