School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP CODE,School Type,Personnel Expenditures State Local Per Student,Non-Personnel Expenditures State Local Per Student,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - State/Local Funds,Total Expenditures Federal Per Student,Total Expenditures Per Student
20242025,056,JEFFERSON,275,Jefferson County,084,Western High,275084,056275084,210299000000,,909,A1,"26,216","5,964","2,671","2,686","32,181","5,356","37,537"
20242025,056,JEFFERSON,275,Jefferson County,086,Sanders Elementary,275086,056275086,210299000000,,909,A1,"17,019","3,672","1,257","1,129","20,691","2,386","23,077"
20242025,056,JEFFERSON,275,Jefferson County,087,Smyrna Elementary School,275087,056275087,210299000000,,909,A1,"12,766","3,229","1,129",844,"15,996","1,972","17,968"
20242025,056,JEFFERSON,275,Jefferson County,090,Thomas Jefferson Middle,275090,056275090,210299000000,,909,A1,"15,411","3,349","1,240","1,010","18,760","2,250","21,010"
20242025,056,JEFFERSON,275,Jefferson County,091,Blue Lick Elementary,275091,056275091,210299000000,,909,A1,"12,920","3,863","1,655",842,"16,783","2,496","19,280"
20242025,056,JEFFERSON,275,Jefferson County,092,Crums Lane Elementary,275092,056275092,210299000000,,909,A1,"13,119","3,222","1,502",913,"16,341","2,414","18,755"
20242025,056,JEFFERSON,275,Jefferson County,094,Bowen Elementary,275094,056275094,210299000000,,909,A1,"13,945","3,180",595,819,"17,125","1,413","18,539"
20242025,056,JEFFERSON,275,Jefferson County,095,Hite Elementary,275095,056275095,210299000000,,909,A1,"13,203","3,118",990,796,"16,321","1,786","18,107"
20242025,056,JEFFERSON,275,Jefferson County,096,Norton Elementary,275096,056275096,210299000000,,909,A1,"13,928","3,245",538,796,"17,173","1,334","18,506"
20242025,056,JEFFERSON,275,Jefferson County,097,Shacklette Elementary,275097,056275097,210299000000,,909,A1,"14,576","3,874","1,877","1,042","18,451","2,918","21,369"
20242025,056,JEFFERSON,275,Jefferson County,099,Minors Lane Elementary,275099,056275099,210299000000,,909,A1,"17,582","3,280","1,546",915,"20,862","2,461","23,323"
20242025,056,JEFFERSON,275,Jefferson County,100,Doss High,275100,056275100,210299000000,,909,A1,"14,326","3,636","1,128","1,113","17,962","2,241","20,203"
20242025,056,JEFFERSON,275,Jefferson County,102,Chancey Elementary,275102,056275102,210299000000,,909,A1,"15,408","3,259","1,274",858,"18,666","2,132","20,798"
20242025,056,JEFFERSON,275,Jefferson County,103,Slaughter Elementary,275103,056275103,210299000000,,909,A1,"13,452","3,552","1,029",952,"17,004","1,981","18,986"
20242025,056,JEFFERSON,275,Jefferson County,104,Trunnell Elementary,275104,056275104,210299000000,,909,A1,"14,286","3,430","1,646",846,"17,717","2,492","20,209"
20242025,056,JEFFERSON,275,Jefferson County,105,Ballard High,275105,056275105,210299000000,,909,A1,"11,782","3,405",462,869,"15,187","1,331","16,518"
20242025,056,JEFFERSON,275,Jefferson County,106,Johnsontown Road Elementary,275106,056275106,210299000000,,909,A1,"14,267","3,248","1,359",808,"17,515","2,168","19,683"
20242025,056,JEFFERSON,275,Jefferson County,107,Luhr Elementary,275107,056275107,210299000000,,909,A1,"14,175","3,347","1,014",870,"17,521","1,884","19,405"
20242025,056,JEFFERSON,275,Jefferson County,109,Wheeler Elementary,275109,056275109,210299000000,,909,A1,"13,366","3,098",738,796,"16,463","1,534","17,998"
20242025,056,JEFFERSON,275,Jefferson County,115,Gutermuth Elementary,275115,056275115,210299000000,,909,A1,"15,543","4,235",991,800,"19,777","1,791","21,568"
20242025,056,JEFFERSON,275,Jefferson County,116,Wellington Elementary,275116,056275116,210299000000,,909,A1,"15,494","3,248",948,946,"18,742","1,894","20,635"
20242025,056,JEFFERSON,275,Jefferson County,117,Wilt Elementary,275117,056275117,210299000000,,909,A1,"13,874","3,296","1,302",818,"17,170","2,120","19,289"
20242025,056,JEFFERSON,275,Jefferson County,119,Crosby Middle,275119,056275119,210299000000,,909,A1,"13,828","3,304",495,796,"17,132","1,291","18,423"
20242025,056,JEFFERSON,275,Jefferson County,121,Hartstern Elementary,275121,056275121,210299000000,,909,A1,"12,600","3,367","1,032","1,055","15,968","2,087","18,054"
20242025,056,JEFFERSON,275,Jefferson County,126,Layne Elementary,275126,056275126,210299000000,,909,A1,"12,208","3,367","1,268",940,"15,574","2,209","17,783"
20242025,056,JEFFERSON,275,Jefferson County,127,Auburndale Elementary,275127,056275127,210299000000,,909,A1,"13,441","3,403","1,816",948,"16,844","2,764","19,608"
20242025,056,JEFFERSON,275,Jefferson County,128,Price Elementary,275128,056275128,210299000000,,909,A1,"15,411","3,376",809,912,"18,787","1,721","20,508"
20242025,056,JEFFERSON,275,Jefferson County,131,Eisenhower Elementary,275131,056275131,210299000000,,909,A1,"12,876","3,205",987,943,"16,080","1,930","18,010"
20242025,056,JEFFERSON,275,Jefferson County,133,Lassiter Middle,275133,056275133,210299000000,,909,A1,"13,601","3,199",928,835,"16,800","1,762","18,562"
20242025,056,JEFFERSON,275,Jefferson County,134,Klondike Lane Elementary,275134,056275134,210299000000,,909,A1,"14,151","3,323","1,018",843,"17,473","1,861","19,334"
20242025,056,JEFFERSON,275,Jefferson County,144,Stuart Middle School,275144,056275144,210299000000,,909,A1,"13,479","3,637","1,430","1,151","17,117","2,581","19,698"
20242025,056,JEFFERSON,275,Jefferson County,145,Laukhuf Elementary,275145,056275145,210299000000,,909,A1,"13,754","3,323",846,932,"17,077","1,778","18,855"
20242025,056,JEFFERSON,275,Jefferson County,146,Lowe Elementary,275146,056275146,210299000000,,909,A1,"13,505","3,258",969,796,"16,762","1,765","18,528"
20242025,056,JEFFERSON,275,Jefferson County,147,Mill Creek Elementary,275147,056275147,210299000000,,909,A1,"14,488","3,474","1,297","1,026","17,962","2,323","20,285"
20242025,056,JEFFERSON,275,Jefferson County,149,Blake Elementary,275149,056275149,210299000000,,909,A1,"11,305","3,444","1,258",887,"14,750","2,146","16,895"
20242025,056,JEFFERSON,275,Jefferson County,155,Marion C. Moore School,275155,056275155,210299000000,,909,A1,"15,712","5,169","1,208","1,411","20,881","2,619","23,499"
20242025,056,JEFFERSON,275,Jefferson County,156,Dunn Elementary,275156,056275156,210299000000,,909,A1,"15,238","3,123",785,858,"18,361","1,643","20,005"
20242025,056,JEFFERSON,275,Jefferson County,162,Kammerer Middle,275162,056275162,210299000000,,909,A1,"14,690","3,222",832,867,"17,912","1,699","19,610"
20242025,056,JEFFERSON,275,Jefferson County,163,Knight Middle,275163,056275163,210299000000,,909,A1,"13,702","3,295",862,944,"16,998","1,806","18,804"
20242025,056,JEFFERSON,275,Jefferson County,164,Conway Middle,275164,056275164,210299000000,,909,A1,"13,912","3,759","1,285","1,363","17,671","2,648","20,319"
20242025,056,JEFFERSON,275,Jefferson County,165,J. Graham Brown School,275165,056275165,210299000000,,909,A1,"14,645","3,410",530,796,"18,055","1,326","19,381"
20242025,056,JEFFERSON,275,Jefferson County,166,Jeffersontown Elementary,275166,056275166,210299000000,,909,A1,"13,618","3,193",913,893,"16,811","1,806","18,617"
20242025,056,JEFFERSON,275,Jefferson County,167,Carrithers Middle,275167,056275167,210299000000,,909,A1,"14,286","3,419","1,467",834,"17,705","2,301","20,005"
20242025,056,JEFFERSON,275,Jefferson County,175,Alex R. Kennedy Elementary,275175,056275175,210299000000,,909,A1,"16,576","3,570","1,000",902,"20,146","1,901","22,047"
20242025,056,JEFFERSON,275,Jefferson County,179,Central High Magnet Career Academy,275179,056275179,210299000000,,909,A1,"14,015","4,196",997,932,"18,211","1,930","20,141"
20242025,056,JEFFERSON,275,Jefferson County,182,Dr. William H. Perry Elementary School,275182,056275182,210299000000,,909,A1,"14,272","3,834","1,117","1,043","18,107","2,159","20,266"
20242025,056,JEFFERSON,275,Jefferson County,185,Atkinson Academy,275185,056275185,210299000000,,909,A1,"16,855","3,793","1,722","1,154","20,647","2,875","23,523"
20242025,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000000,,909,A1,"11,905","3,264",546,847,"15,169","1,393","16,562"
20242025,056,JEFFERSON,275,Jefferson County,211,Stopher Elementary,275211,056275211,210299000000,,909,A1,"13,008","3,382",516,796,"16,390","1,312","17,702"
20242025,056,JEFFERSON,275,Jefferson County,212,Farmer Elementary,275212,056275212,210299000000,,909,A1,"13,198","3,147",843,796,"16,345","1,639","17,984"
20242025,056,JEFFERSON,275,Jefferson County,219,Ramsey Middle,275219,056275219,210299000000,,909,A1,"11,533","3,372",861,983,"14,906","1,844","16,750"
20242025,056,JEFFERSON,275,Jefferson County,225,Bloom Elementary,275225,056275225,210299000000,,909,A1,"14,151","3,181",777,796,"17,331","1,573","18,904"
20242025,056,JEFFERSON,275,Jefferson County,240,Engelhard Elementary,275240,056275240,210299000000,,909,A1,"21,451","3,976","2,900","1,029","25,426","3,929","29,355"
20242025,056,JEFFERSON,275,Jefferson County,243,Byck Elementary,275243,056275243,210299000740,,909,A1,"18,272","4,193","2,022","1,079","22,465","3,101","25,566"
20242025,056,JEFFERSON,275,Jefferson County,250,Field Elementary,275250,056275250,210299000000,,909,A1,"15,163","3,173",784,796,"18,335","1,580","19,915"
20242025,056,JEFFERSON,275,Jefferson County,255,Echo Trail Middle School,275255,056275255,210299000000,,909,A1,"13,965","4,011",820,796,"17,975","1,616","19,591"
20242025,056,JEFFERSON,275,Jefferson County,260,Brandeis Elementary,275260,056275260,210299000000,,909,A1,"14,654","3,577",769,796,"18,231","1,565","19,796"
20242025,056,JEFFERSON,275,Jefferson County,270,Foster Traditional Academy,275270,056275270,210299000000,,909,A1,"20,373","3,955","3,139","1,224","24,328","4,364","28,692"
20242025,056,JEFFERSON,275,Jefferson County,290,Frayser Elementary,275290,056275290,210299000000,,909,A1,"16,614","3,444","1,152","1,034","20,058","2,186","22,243"
20242025,056,JEFFERSON,275,Jefferson County,300,Hazelwood Elementary,275300,056275300,210299000000,,909,A1,"13,463","3,354","1,650",877,"16,817","2,527","19,344"
20242025,056,JEFFERSON,275,Jefferson County,320,Highland Middle,275320,056275320,210299000000,,909,A1,"15,794","3,342","1,149",796,"19,136","1,945","21,081"
20242025,056,JEFFERSON,275,Jefferson County,323,Cochran Elementary,275323,056275323,210299000000,,909,A1,"17,290","3,420","1,269",939,"20,711","2,208","22,918"
20242025,056,JEFFERSON,275,Jefferson County,325,Jacob Elementary,275325,056275325,210299000000,,909,A1,"15,185","3,399","2,210",917,"18,585","3,127","21,711"
20242025,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000000,,909,A1,"15,500","3,723",923,"1,192","19,223","2,114","21,337"
20242025,056,JEFFERSON,275,Jefferson County,340,Meyzeek Middle,275340,056275340,210299000000,,909,A1,"13,025","3,303",697,796,"16,328","1,493","17,821"
20242025,056,JEFFERSON,275,Jefferson County,371,Norton Commons Elementary,275371,056275371,210299000000,,909,A1,"13,160","3,485",955,796,"16,645","1,751","18,396"
20242025,056,JEFFERSON,275,Jefferson County,374,Young Elementary,275374,056275374,210299000757,,909,A1,"33,156","3,461","3,213",824,"36,617","4,037","40,653"
20242025,056,JEFFERSON,275,Jefferson County,396,Jefferson County Traditional Middle,275396,056275396,210299000000,,909,A1,"13,408","3,179",609,796,"16,587","1,405","17,992"
20242025,056,JEFFERSON,275,Jefferson County,406,Dr. J. Blaine Hudson Middle School,275406,056275406,210299000000,,909,A1,"15,706","6,941","1,289",971,"22,647","2,261","24,908"
20242025,056,JEFFERSON,275,Jefferson County,432,King Elementary,275432,056275432,210299000000,,909,A1,"16,043","4,268","1,804","1,354","20,311","3,158","23,469"
20242025,056,JEFFERSON,275,Jefferson County,435,Noe Middle,275435,056275435,210299000000,,909,A1,"11,779","3,163",832,823,"14,941","1,655","16,596"
20242025,056,JEFFERSON,275,Jefferson County,440,Mcferran Preparatory Academy,275440,056275440,210299000000,,909,A1,"14,608","3,979","1,123","1,435","18,587","2,558","21,145"
20242025,056,JEFFERSON,275,Jefferson County,470,Johnson Traditional Middle,275470,056275470,210299000000,,909,A1,"13,736","3,462","1,240",906,"17,199","2,146","19,345"
20242025,056,JEFFERSON,275,Jefferson County,480,Maupin Elementary,275480,056275480,210299000000,,909,A1,"16,731","4,161","3,533","1,024","20,891","4,558","25,449"
20242025,056,JEFFERSON,275,Jefferson County,500,Portland Elementary,275500,056275500,210299000000,,909,A1,"18,365","4,164",956,"1,296","22,529","2,252","24,781"
20242025,056,JEFFERSON,275,Jefferson County,520,Lincoln Elementary Performing Arts,275520,056275520,210299000000,,909,A1,"14,585","3,146",571,796,"17,731","1,367","19,098"
20242025,056,JEFFERSON,275,Jefferson County,560,Rutherford Elementary,275560,056275560,210299000000,,909,A1,"11,187","3,692","1,279","1,189","14,879","2,468","17,347"
20242025,056,JEFFERSON,275,Jefferson County,580,Semple Elementary,275580,056275580,210299000000,,909,A1,"16,207","3,710","1,333","1,171","19,917","2,504","22,421"
20242025,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000000,,909,A1,"19,422","4,463","1,819","1,235","23,885","3,054","26,939"
20242025,056,JEFFERSON,275,Jefferson County,610,Shelby Academy,275610,056275610,210299000000,,909,A1,"20,932","3,935","1,891","1,346","24,866","3,237","28,103"
20242025,056,JEFFERSON,275,Jefferson County,620,Frederick Law Olmsted Academy North,275620,056275620,210299000000,,909,A1,"17,310","3,821","1,689","1,313","21,131","3,001","24,133"
20242025,056,JEFFERSON,275,Jefferson County,660,Coleridge-Taylor Montessori Elementary,275660,056275660,210299000000,,909,A1,"17,178","3,732","3,184","1,403","20,910","4,587","25,498"
20242025,056,JEFFERSON,275,Jefferson County,680,Carter Traditional Elementary,275680,056275680,210299000000,,909,A1,"13,441","3,199","1,864",929,"16,640","2,793","19,434"
20242025,056,JEFFERSON,275,Jefferson County,710,Western Middle School for the Arts,275710,056275710,210299000000,,909,A1,"14,413","3,300",846,950,"17,714","1,796","19,509"
20242025,056,JEFFERSON,275,Jefferson County,720,Kennedy Elementary,275720,056275720,210299000000,,909,A1,"13,111","3,418","1,228",945,"16,529","2,173","18,703"
20242025,056,JEFFERSON,275,Jefferson County,730,Frederick Law Olmsted Academy South,275730,056275730,210299000000,,909,A1,"16,281","3,878","1,637","1,316","20,159","2,953","23,111"
20242025,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300000000,KVEC,904,A1,"12,501","4,844","3,104","3,850","17,345","6,954","25,916"
20242025,057,JESSAMINE,281,Jessamine County,018,Hattie C. Warner Elementary School,281018,057281018,210303000000,CKEC,901,A1,"11,802","1,772",617,315,"13,574",932,"17,095"
20242025,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303000000,CKEC,901,A1,"18,812","3,558",522,296,"22,370",818,"23,729"
20242025,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303000000,CKEC,901,A1,"19,089","3,452",619,297,"22,541",916,"23,995"
20242025,057,JESSAMINE,281,Jessamine County,022,Jessamine Early Learning Village,281022,057281022,210303000000,CKEC,901,A1,"17,834","2,095","1,348",300,"19,929","1,647","24,036"
20242025,057,JESSAMINE,281,Jessamine County,025,East Jessamine Middle School,281025,057281025,210303000000,CKEC,901,A1,"10,539","1,956",618,341,"12,495",959,"15,991"
20242025,057,JESSAMINE,281,Jessamine County,026,West Jessamine Middle School,281026,057281026,210303000000,CKEC,901,A1,"10,501","1,854",485,279,"12,354",763,"15,651"
20242025,057,JESSAMINE,281,Jessamine County,040,Red Oak Elementary School,281040,057281040,210303000000,CKEC,901,A1,"11,679","1,760",711,305,"13,439","1,016","17,075"
20242025,057,JESSAMINE,281,Jessamine County,050,Nicholasville Elementary School,281050,057281050,210303000000,CKEC,901,A1,"13,357","1,744",988,323,"15,102","1,311","18,990"
20242025,057,JESSAMINE,281,Jessamine County,060,Rosenwald Dunbar Elementary School,281060,057281060,210303000000,CKEC,901,A1,"12,156","1,583",631,285,"13,739",917,"17,250"
20242025,057,JESSAMINE,281,Jessamine County,070,Brookside Elementary School,281070,057281070,210303000000,CKEC,901,A1,"11,615","1,772",742,288,"13,386","1,030","17,014"
20242025,057,JESSAMINE,281,Jessamine County,090,Wilmore Elementary School,281090,057281090,210303000000,CKEC,901,A1,"11,831","1,861",628,313,"13,693",942,"17,228"
20242025,058,JOHNSON,285,Johnson County,060,Johnson County Middle School,285060,058285060,210306000000,KEDC,903,A1,"10,609","2,432","1,849",197,"13,050","2,046","16,531"
20242025,058,JOHNSON,285,Johnson County,075,Central Elementary School,285075,058285075,210306000000,KEDC,903,A1,"11,166","2,192","3,443","1,694","13,363","5,137","19,993"
20242025,058,JOHNSON,285,Johnson County,100,Flat Gap Elementary School,285100,058285100,210306000000,KEDC,903,A1,"10,038","2,400","2,774",334,"12,443","3,108","17,092"
20242025,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,KEDC,903,A1,"12,349","3,812","1,206",306,"16,166","1,513","30,242"
20242025,058,JOHNSON,285,Johnson County,250,Porter Elementary School,285250,058285250,210306000000,KEDC,903,A1,"9,353","2,153","2,488",385,"11,508","2,872","17,641"
20242025,058,JOHNSON,285,Johnson County,320,W R Castle Memorial Elementary School,285320,058285320,210306000000,KEDC,903,A1,"9,562","2,285","2,663",273,"11,851","2,936","16,285"
20242025,058,JOHNSON,285,Johnson County,340,Highland Elementary School,285340,058285340,210306000000,KEDC,903,A1,"10,527","2,326","2,607",444,"12,860","3,051","17,374"
20242025,059,KENTON,291,Kenton County,005,Beechgrove Elementary School,291005,059291005,210309000000,NKCES,905,A1,"11,270","1,662",488,251,"12,932",739,"18,112"
20242025,059,KENTON,291,Kenton County,006,River Ridge Elementary School,291006,059291006,210309000000,NKCES,905,A1,"10,721","1,698",552,300,"12,420",852,"17,663"
20242025,059,KENTON,291,Kenton County,020,James A Caywood Elementary School,291020,059291020,210309000000,NKCES,905,A1,"11,018","1,558",435,212,"12,575",646,"17,637"
20242025,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000000,NKCES,905,A1,"8,537","2,226",206,179,"10,764",385,"15,506"
20242025,059,KENTON,291,Kenton County,045,R C Hinsdale Elementary School,291045,059291045,210309000000,NKCES,905,A1,"10,500","1,669",319,129,"12,169",448,"16,920"
20242025,059,KENTON,291,Kenton County,050,Kenton Elementary School,291050,059291050,210309000000,NKCES,905,A1,"10,421","1,694",427,219,"12,116",647,"17,139"
20242025,059,KENTON,291,Kenton County,060,Ft Wright Elementary School,291060,059291060,210309000000,NKCES,905,A1,"12,330","1,881",820,258,"14,211","1,078","19,716"
20242025,059,KENTON,291,Kenton County,070,Piner Elementary School,291070,059291070,210309000000,NKCES,905,A1,"10,944","1,574",379,217,"12,518",596,"17,612"
20242025,059,KENTON,291,Kenton County,080,Ryland Heights Elementary School,291080,059291080,210309000000,NKCES,905,A1,"11,752","1,774",561,315,"13,526",876,"18,806"
20242025,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000000,NKCES,905,A1,"8,833","2,190",288,154,"11,022",442,"15,821"
20242025,059,KENTON,291,Kenton County,100,Taylor Mill Elementary School,291100,059291100,210309000000,NKCES,905,A1,"10,946","1,657",409,263,"12,603",672,"17,717"
20242025,059,KENTON,291,Kenton County,103,Turkey Foot Middle School,291103,059291103,210309000000,NKCES,905,A1,"8,529","1,333",281,140,"9,862",422,"14,652"
20242025,059,KENTON,291,Kenton County,105,Twenhofel Middle School,291105,059291105,210309000000,NKCES,905,A1,"8,719","1,595",617,193,"10,314",810,"15,510"
20242025,059,KENTON,291,Kenton County,108,Woodland Middle School,291108,059291108,210309000000,NKCES,905,A1,"10,100","1,708",594,152,"11,808",747,"16,982"
20242025,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000000,NKCES,905,A1,"9,583","2,374",378,209,"11,957",587,"16,922"
20242025,059,KENTON,291,Kenton County,475,Summit View Academy,291475,059291475,210309000000,NKCES,905,A1,"10,145","1,679",506,222,"11,823",728,"16,907"
20242025,059,KENTON,291,Kenton County,495,White's Tower Elementary School,291495,059291495,210309000000,NKCES,905,A1,"9,849","1,482",385,209,"11,331",594,"16,354"
20242025,060,KNOTT,295,Knott County,035,Beaver Creek Elementary School,295035,060295035,210312000000,KVEC,904,A1,"12,231","3,430","2,036","1,325","15,662","3,361","19,023"
20242025,060,KNOTT,295,Knott County,100,Carr Creek Elementary School,295100,060295100,210312000000,KVEC,904,A1,"11,503","2,716","1,245",690,"14,219","1,935","16,155"
20242025,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312000000,KVEC,904,A1,"10,863","3,284","1,575",917,"14,147","2,492","16,639"
20242025,060,KNOTT,295,Knott County,210,Emmalena Elementary School,295210,060295210,210312000000,KVEC,904,A1,"12,532","3,275","1,558",971,"15,807","2,528","18,335"
20242025,060,KNOTT,295,Knott County,230,Hindman Elementary School,295230,060295230,210312000000,KVEC,904,A1,"11,410","2,883","1,489",985,"14,294","2,474","16,767"
20242025,060,KNOTT,295,Knott County,255,Jones Fork Elementary School,295255,060295255,210312000000,KVEC,904,A1,"11,443","2,953","1,921",912,"14,396","2,834","17,230"
20242025,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000000,KVEC,904,A1,"9,918","4,704","2,487",910,"14,622","3,396","18,018"
20242025,061,KNOX,301,Knox County,015,Lynn Camp Elementary School,301015,061301015,210315000000,SESC,907,A1,"9,833","1,941","1,445",872,"11,774","2,317","15,306"
20242025,061,KNOX,301,Knox County,023,Knox County Middle School,301023,061301023,210315000000,SESC,907,A1,"11,998","2,514","1,282",685,"14,511","1,967","22,504"
20242025,061,KNOX,301,Knox County,025,Lynn Camp Middle High School,301025,061301025,210315000000,SESC,907,A1,"12,335","3,558","2,339","1,132","15,892","3,471","34,305"
20242025,061,KNOX,301,Knox County,071,Central Elementary School,301071,061301071,210315000000,SESC,907,A1,"11,280","2,089","1,723",623,"13,371","2,346","16,987"
20242025,061,KNOX,301,Knox County,170,Dewitt Elementary School,301170,061301170,210315000000,SESC,907,A1,"13,538","3,139",896,962,"16,677","1,858","20,036"
20242025,061,KNOX,301,Knox County,240,Flat Lick Elementary School,301240,061301240,210315000000,SESC,907,A1,"13,501","2,756","1,523",792,"16,257","2,315","20,081"
20242025,061,KNOX,301,Knox County,260,Girdler Elementary School,301260,061301260,210315000000,SESC,907,A1,"10,668","2,403","1,351",599,"13,070","1,950","20,380"
20242025,061,KNOX,301,Knox County,320,G R Hampton Elementary School,301320,061301320,210315000000,SESC,907,A1,"11,897","2,022","1,379",771,"13,919","2,150","17,382"
20242025,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000000,SESC,907,A1,"10,484","3,151","1,583","1,012","13,635","2,595","17,930"
20242025,061,KNOX,301,Knox County,430,Jesse D Lay Elementary School,301430,061301430,210315000000,SESC,907,A1,"11,056","2,058","1,541",647,"13,114","2,188","16,549"
20242025,062,LARUE,305,LaRue County,015,Abraham Lincoln Elementary School,305015,062305015,210318000000,GRREC,902,A1,"9,950","2,123",786,323,"12,072","1,109","15,429"
20242025,062,LARUE,305,LaRue County,030,Hodgenville Elementary School,305030,062305030,210318000000,GRREC,902,A1,"10,772","2,185",913,423,"12,958","1,335","16,020"
20242025,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000000,GRREC,902,A1,"9,507","2,860",499,340,"12,367",839,"15,330"
20242025,062,LARUE,305,LaRue County,045,LaRue County Middle School,305045,062305045,210318000000,GRREC,902,A1,"10,214","2,483",463,362,"12,697",825,"15,085"
20242025,063,LAUREL,311,Laurel County,010,London Elementary School,311010,063311010,210321000000,SESC,907,A1,"16,970","3,079","1,756",598,"20,041","2,354","22,532"
20242025,063,LAUREL,311,Laurel County,018,Wyan-Pine Grove Elementary,311018,063311018,210321000000,SESC,907,A1,"17,663","3,098","1,918",632,"20,753","2,550","23,459"
20242025,063,LAUREL,311,Laurel County,030,Bush Elementary School,311030,063311030,210321000000,SESC,907,A1,"16,295","2,932","1,565",785,"19,220","2,350","21,755"
20242025,063,LAUREL,311,Laurel County,040,South Laurel Middle School,311040,063311040,210321000000,SESC,907,A1,"14,802","3,050","1,668",669,"17,965","2,337","20,786"
20242025,063,LAUREL,311,Laurel County,055,Camp Ground Elementary School,311055,063311055,210321000000,SESC,907,A1,"15,846","2,919","1,844",834,"18,758","2,678","21,436"
20242025,063,LAUREL,311,Laurel County,070,Colony Elementary School,311070,063311070,210321000000,SESC,907,A1,"17,259","3,285","1,731",854,"20,536","2,585","23,121"
20242025,063,LAUREL,311,Laurel County,130,Hazel Green Elementary School,311130,063311130,210321000000,SESC,907,A1,"15,722","3,132","2,010",794,"18,847","2,804","21,908"
20242025,063,LAUREL,311,Laurel County,165,Johnson Elementary School,311165,063311165,210321000000,SESC,907,A1,"14,811","3,076","1,733",681,"18,163","2,414","20,577"
20242025,063,LAUREL,311,Laurel County,175,Hunter Hills Elementary School,311175,063311175,210321000000,SESC,907,A1,"15,615","3,032","1,961",713,"18,639","2,673","21,452"
20242025,063,LAUREL,311,Laurel County,180,Keavy Elementary School,311180,063311180,210321000000,SESC,907,A1,"16,863","3,263","1,625",767,"20,376","2,392","22,768"
20242025,063,LAUREL,311,Laurel County,200,North Laurel Middle School,311200,063311200,210321000000,SESC,907,A1,"15,526","2,864","1,466",636,"18,383","2,102","20,584"
20242025,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000000,SESC,907,A1,"14,150","3,173","1,378",608,"17,425","1,986","23,351"
20242025,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000000,SESC,907,A1,"15,198","3,411","1,194",754,"18,601","1,948","24,414"
20242025,063,LAUREL,311,Laurel County,420,Sublimity Elementary School,311420,063311420,210321000000,SESC,907,A1,"15,675","3,075","1,729",684,"18,742","2,413","21,155"
20242025,063,LAUREL,311,Laurel County,430,Cold Hill Elementary School,311430,063311430,210321000000,SESC,907,A1,"19,646","3,433","1,900",617,"23,072","2,517","25,589"
20242025,064,LAWRENCE,315,Lawrence County,020,Louisa East Elementary School,315020,064315020,210324000000,KEDC,903,A1,"15,908","4,057","1,709",304,"19,965","2,012","26,091"
20242025,064,LAWRENCE,315,Lawrence County,021,Louisa West Elementary School,315021,064315021,210324000000,KEDC,903,A1,"19,187","4,309","1,806",300,"23,496","2,107","29,529"
20242025,064,LAWRENCE,315,Lawrence County,030,Blaine Elementary School,315030,064315030,210324000000,KEDC,903,A1,"21,821","4,961","3,087",694,"26,781","3,782","34,850"
20242025,064,LAWRENCE,315,Lawrence County,150,Fallsburg Elementary School,315150,064315150,210324000000,KEDC,903,A1,"20,616","4,573","2,264",564,"25,189","2,828","32,267"
20242025,064,LAWRENCE,315,Lawrence County,200,Louisa Middle School,315200,064315200,210324000000,KEDC,903,A1,"16,334","4,230","2,249",356,"20,564","2,605","33,560"
20242025,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000000,KEDC,903,A1,"16,600","5,069","1,872",384,"21,669","2,257","33,579"
20242025,065,LEE,321,Lee County,060,Lee County Middle High School,321060,065321060,210327000000,KVEC,904,A1,"9,578","3,386","1,709","1,578","12,964","3,287","17,766"
20242025,065,LEE,321,Lee County,100,Lee County Elementary School,321100,065321100,210327000000,KVEC,904,A1,"8,365","2,220","1,565","1,112","10,585","2,677","14,519"
20242025,066,LESLIE,325,Leslie County,280,Hayes Lewis Elementary School,325280,066325280,210333000000,KVEC,904,A1,"14,656","5,231","2,480",407,"19,887","2,887","25,187"
20242025,066,LESLIE,325,Leslie County,300,Mountain View Elementary,325300,066325300,210333000000,KVEC,904,A1,"11,340","3,275","2,114",199,"14,616","2,313","19,018"
